run_id,phase,split,label,model,metric,k,value,n_users,slice
20260914T002244Z,0,temporal,threshold,two_tower,recommended_game_length_top10,10,27.416597499999998,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.051875884282707826,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,ndcg,10,0.04322059868310003,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.136411883707679,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,ndcg,50,0.06475760434785843,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.2010054052719354,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,ndcg,100,0.07917096789289485,20000,overall
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,2800,popularity_decile_7
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,2800,popularity_decile_7
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,2800,popularity_decile_7
